loc_key,date,cases_total,air_quality_Sulphur_dioxide,air_quality_gb-defra-index,air_quality_Ozone,air_quality_Carbon_Monoxide,air_quality_Nitrogen_dioxide,air_quality_PM10,air_quality_us-epa-index,air_quality_PM2.5,year,month,week,dow,is_weekend,is_monsoon,is_winter,is_summer,event_flag,cases_total_lag1,cases_total_lag7,cases_total_lag14,cases_total_rollmean_7,cases_total_rollmean_14
loc2,2023-02-21,31,16.844336791649887,5,14.16076037235873,1.803885531537138,28.128500870383398,43.66910343411638,4,34.09601871325317,2023,2,8,1,0,0,1,0,0,27.0,29.0,29.0,31.285714285714285,31.285714285714285
loc1,2023-02-22,35,11.667004029698639,6,37.465190645515655,1.2262307192712294,9.218204421895392,60.76037256354839,1,17.039240740515705,2023,2,8,2,0,0,1,0,1,31.0,32.0,25.0,31.714285714285715,32.0
loc2,2023-02-23,27,46.02232588033044,5,29.62360940924101,1.5278842211536618,53.14060245268475,46.625693214122606,2,30.136035248962585,2023,2,8,3,0,0,1,0,0,35.0,29.0,31.0,31.428571428571427,31.714285714285715
loc1,2023-02-24,26,5.799008206177847,5,62.7914303635925,0.49244670163798787,43.458655235201604,55.4807292722246,2,5.452117769830366,2023,2,8,4,0,0,1,0,0,27.0,34.0,41.0,30.285714285714285,30.642857142857142
loc1,2023-02-25,28,10.89868580263605,5,49.45919510350791,1.3557953047144733,64.96558849534475,49.71599632278709,2,38.49560288608083,2023,2,8,5,1,0,1,0,0,26.0,30.0,29.0,30.0,30.571428571428573
loc2,2023-02-26,36,47.23521150236481,2,40.21208272646532,0.3950594597521271,38.851374719364074,37.75359279124753,2,46.6765814295517,2023,2,8,6,1,0,1,0,0,28.0,36.0,38.0,30.0,30.428571428571427
loc1,2023-02-27,25,45.22553598012174,4,29.69210054251653,0.5054669792724338,32.69591596280515,16.535662738531485,1,79.8847590516393,2023,2,9,0,0,0,1,0,0,36.0,27.0,26.0,29.714285714285715,30.357142857142858
loc2,2023-02-28,27,5.021991237842276,8,91.0456965039315,1.2073972086221763,69.903011338768,15.01773109065243,4,19.613455099368416,2023,2,9,1,0,0,1,0,0,25.0,31.0,29.0,29.142857142857142,30.214285714285715
loc3,2023-03-01,26,37.921550579574046,7,74.73850160229088,0.4253103076305813,47.054304737504204,118.01769704684544,1,39.36380557253546,2023,3,9,2,0,0,0,1,0,27.0,35.0,32.0,27.857142857142858,29.785714285714285
loc1,2023-03-02,27,20.095895868916536,3,52.58704482015585,0.5086628504220393,62.45423133783877,31.298867010253467,4,87.07901757808659,2023,3,9,3,0,0,0,1,0,26.0,27.0,29.0,27.857142857142858,29.642857142857142
loc3,2023-03-03,34,21.01121894129603,9,66.15686798344902,0.9434080319355248,30.519791987419218,39.332539673912535,1,14.648399394361682,2023,3,9,4,0,0,0,1,0,27.0,26.0,34.0,29.0,29.642857142857142
loc2,2023-03-04,25,24.66071923422345,2,67.59358416094881,0.780689742568244,54.754211533816765,13.364300146567192,2,46.41082796193832,2023,3,9,5,1,0,0,1,1,34.0,28.0,30.0,28.571428571428573,29.285714285714285
loc2,2023-03-05,45,40.09923652511035,8,27.512472854096032,1.5757225536482349,62.78328867398609,47.034226848233935,3,54.55064887054709,2023,3,9,6,1,0,0,1,0,25.0,36.0,36.0,29.857142857142858,29.928571428571427
loc2,2023-03-06,29,4.068159489938654,6,52.63268898747495,1.338299329306749,16.775515232310504,47.75186901703493,3,35.67430249820981,2023,3,10,0,0,0,0,1,0,45.0,25.0,27.0,30.428571428571427,30.071428571428573
loc2,2023-03-07,27,3.2409225140978046,3,39.07201799730678,1.99280726320441,25.596205787571563,26.215468070740474,4,70.80860111293502,2023,3,10,1,0,0,0,1,0,29.0,27.0,31.0,30.428571428571427,29.785714285714285
loc2,2023-03-08,25,43.9717555384246,9,53.90850719929607,1.8233259209018435,61.34108246868823,10.079579677098863,1,76.95089814110844,2023,3,10,2,0,0,0,1,0,27.0,26.0,35.0,30.285714285714285,29.071428571428573
loc2,2023-03-09,28,4.706809150379659,8,28.038350762472387,1.916981283629345,65.4321696867631,22.74515742682425,2,93.46217706778651,2023,3,10,3,0,0,0,1,0,25.0,27.0,27.0,30.428571428571427,29.142857142857142
loc3,2023-03-10,33,5.522688720069753,5,87.21004167053155,0.8685128001648097,28.977813483220388,69.02715468292209,1,19.334610527312353,2023,3,10,4,0,0,0,1,0,28.0,34.0,26.0,30.285714285714285,29.642857142857142
loc3,2023-03-11,36,44.1272485441938,3,45.18809555063456,0.2831614933003008,64.57444502296488,103.27646999176427,2,77.22085425318672,2023,3,10,5,1,0,0,1,0,33.0,25.0,28.0,31.857142857142858,30.214285714285715
loc1,2023-03-12,26,26.19364768915067,3,29.211578043906215,1.0227977185618011,23.48255207820149,90.46624200264665,4,9.814181623420719,2023,3,10,6,1,0,0,1,1,36.0,45.0,36.0,29.142857142857142,29.5
loc2,2023-03-13,35,7.211793861700798,1,69.72597337463473,1.6650909527281084,40.565097774579534,117.36558728967977,2,49.54272996062683,2023,3,11,0,0,0,0,1,0,26.0,29.0,25.0,30.0,30.214285714285715
loc1,2023-03-14,23,44.925236534199726,3,13.560675444461996,0.44587146862286364,17.240477080261158,82.68281655078124,3,46.441201833551204,2023,3,11,1,0,0,0,1,0,35.0,27.0,27.0,29.428571428571427,29.928571428571427
loc2,2023-03-15,38,18.560020003187233,6,58.53573471082576,1.9109829555553466,77.88896701453346,35.23263111395353,4,47.868778551514175,2023,3,11,2,0,0,0,1,0,23.0,25.0,26.0,31.285714285714285,30.785714285714285
loc2,2023-03-16,26,47.424746898512254,1,24.229698032504434,1.619081433559784,7.787391418133245,58.95946179075598,3,32.65620909883488,2023,3,11,3,0,0,0,1,0,38.0,28.0,27.0,31.0,30.714285714285715
loc1,2023-03-17,28,25.272635001076868,2,87.10768374806952,1.022815090961088,36.987696057458734,108.12938253809253,4,30.96916221530705,2023,3,11,4,0,0,0,1,0,26.0,33.0,34.0,30.285714285714285,30.285714285714285
loc3,2023-03-18,24,41.28407859182699,2,18.13624113444211,0.4257237357990863,8.786354877507577,110.99531831807352,4,66.75956313026302,2023,3,11,5,1,0,0,1,0,28.0,36.0,25.0,28.571428571428573,30.214285714285715
loc3,2023-03-19,30,48.54553073698361,8,20.235951015933715,0.46201102347500633,23.81756031195927,96.1546548519232,1,25.50278060583841,2023,3,11,6,1,0,0,1,0,24.0,26.0,45.0,29.142857142857142,29.142857142857142
loc1,2023-03-20,28,30.388110420559663,9,77.47415858143765,0.7150936349660604,31.868770235756717,109.97266992511744,1,48.745572921213125,2023,3,12,0,0,0,0,1,1,30.0,35.0,29.0,28.142857142857142,29.071428571428573
loc2,2023-03-21,32,18.74392941628005,2,79.25186824774369,0.8186586890716547,42.4725497729045,14.159819135842792,2,83.78310979979435,2023,3,12,1,0,0,0,1,0,28.0,23.0,27.0,29.428571428571427,29.428571428571427
loc1,2023-03-22,17,27.31277011939774,9,22.3744816481514,1.0425183202928376,8.037173751688432,132.94456416954117,1,24.6624769392119,2023,3,12,2,0,0,0,1,0,32.0,38.0,25.0,26.428571428571427,28.857142857142858
loc3,2023-03-23,33,36.912759137072065,7,14.905272541665722,0.4430157692267499,9.600115202101794,96.39105787913601,2,23.93563257348742,2023,3,12,3,0,0,0,1,0,17.0,26.0,28.0,27.428571428571427,29.214285714285715
loc1,2023-03-24,32,36.87759508011473,6,61.36403595958784,0.8160288728832243,61.44599429732611,122.06240126863516,2,52.05549095903584,2023,3,12,4,0,0,0,1,0,33.0,28.0,33.0,28.0,29.142857142857142
loc3,2023-03-25,15,25.37368788129912,8,76.67100257712411,1.5762287285470855,35.69900428829596,34.427339439204225,1,51.291096358318384,2023,3,12,5,1,0,0,1,0,32.0,24.0,36.0,26.714285714285715,27.642857142857142
loc3,2023-03-26,33,8.047224939772686,7,37.916015103798294,0.6675211940106384,5.681725828935603,131.74492228361004,1,43.499881475285115,2023,3,12,6,1,0,0,1,0,15.0,30.0,26.0,27.142857142857142,28.142857142857142
loc3,2023-03-27,39,13.627786783005234,1,41.229381288459955,0.966663103113427,32.272556584238764,10.787631522904192,2,44.91927325583896,2023,3,13,0,0,0,0,1,0,33.0,28.0,35.0,28.714285714285715,28.428571428571427
loc3,2023-03-28,28,25.681902651370994,6,42.427142739540926,0.9917676584654156,38.02741563775847,56.06512369898403,3,38.817841925310084,2023,3,13,1,0,0,0,1,0,39.0,32.0,23.0,28.142857142857142,28.785714285714285
loc1,2023-03-29,32,6.380933615609885,9,92.15586230773228,0.3413864785215095,22.0537822417571,28.089881847732098,2,13.39152099223161,2023,3,13,2,0,0,0,1,0,28.0,17.0,38.0,30.285714285714285,28.357142857142858
loc2,2023-03-30,28,10.383139795311738,8,30.595663477127466,1.1453551219087315,16.872234887206204,54.20345484232383,1,75.2430742071895,2023,3,13,3,0,0,0,1,0,32.0,33.0,26.0,29.571428571428573,28.5
loc1,2023-03-31,24,30.35058976891212,4,88.66150769195872,0.5375778629122715,52.78969749819026,52.877804946031866,3,32.870785822104324,2023,3,13,4,0,0,0,1,0,28.0,32.0,28.0,28.428571428571427,28.214285714285715
loc3,2023-04-01,30,49.891618066272535,8,55.94527331347293,1.741572395631686,27.44771764914247,70.77452936770139,1,32.47018606625473,2023,4,13,5,1,0,0,1,1,24.0,15.0,24.0,30.571428571428573,28.642857142857142
loc1,2023-04-02,35,44.49986097663922,9,43.392393925142144,0.13439279562026027,61.61103469451754,82.27741365927872,3,18.308549802437284,2023,4,13,6,1,0,0,1,0,30.0,33.0,30.0,30.857142857142858,29.0
loc2,2023-04-03,30,49.738551863523035,9,87.62761459750067,1.1114476047326756,60.29113486975334,91.2729220766094,1,18.476872436531664,2023,4,14,0,0,0,0,1,0,35.0,39.0,28.0,29.571428571428573,29.142857142857142
loc2,2023-04-04,42,36.79935311836884,3,29.50241588182644,1.0518799472598184,49.82505222007335,44.470743645588456,4,59.42171156223068,2023,4,14,1,0,0,0,1,0,30.0,28.0,32.0,31.571428571428573,29.857142857142858
loc3,2023-04-05,27,40.98179010711186,5,55.78604936259245,0.8722969781563087,8.153817080046112,48.60919746122964,2,28.970959168156643,2023,4,14,2,0,0,0,1,0,42.0,32.0,17.0,30.857142857142858,30.571428571428573
loc1,2023-04-06,30,28.8236264579923,5,82.79238658685009,0.4241489229917186,34.06636556467683,48.44151299505875,2,93.08021151317735,2023,4,14,3,0,0,0,1,0,27.0,28.0,33.0,31.142857142857142,30.357142857142858
loc1,2023-04-07,22,24.33939241376939,2,22.17694745187153,1.4680366816665276,71.23775371536851,85.73411880175344,4,60.341776436987665,2023,4,14,4,0,0,0,1,1,30.0,24.0,32.0,30.857142857142858,29.642857142857142
loc2,2023-04-08,29,29.372327572174832,4,58.00861832844536,1.4757873620432904,27.15323147686712,63.61475089284818,3,91.32647853319432,2023,4,14,5,1,0,0,1,0,22.0,30.0,15.0,30.714285714285715,30.642857142857142
loc2,2023-04-09,25,14.311160992100337,7,55.094304170241124,0.15663521440131425,27.67256464862552,126.67630019092653,3,94.3174526454209,2023,4,14,6,1,0,0,1,0,29.0,35.0,33.0,29.285714285714285,30.071428571428573
loc1,2023-04-10,29,34.66827589858348,5,37.16031286080813,0.20781009244708754,42.776771374976825,113.360529238091,4,39.52390348497273,2023,4,15,0,0,0,0,1,0,25.0,30.0,39.0,29.142857142857142,29.357142857142858
loc1,2023-04-11,30,27.16315836545722,7,95.61486694842306,0.14277336347746672,63.31178178910923,109.81170353529673,2,72.42556267144468,2023,4,15,1,0,0,0,1,0,29.0,42.0,28.0,27.428571428571427,29.5
loc1,2023-04-12,35,13.082295136058427,9,58.42896896779979,1.2239328984384852,8.465979186327756,41.919713120095786,2,21.7439255982468,2023,4,15,2,0,0,0,1,0,30.0,27.0,32.0,28.571428571428573,29.714285714285715
loc3,2023-04-13,38,42.27352729635866,3,10.555461681952849,0.8865936891794871,17.63136531868718,99.76550904727695,4,92.23405926815435,2023,4,15,3,0,0,0,1,0,35.0,30.0,28.0,29.714285714285715,30.428571428571427
loc3,2023-04-14,17,18.887015239359158,6,72.9755518326229,0.580993238146122,75.85630192688976,140.78000540314807,1,63.82416094486573,2023,4,15,4,0,0,0,1,0,38.0,22.0,24.0,29.0,29.928571428571427
loc1,2023-04-15,27,48.34746595947322,1,99.4987062418788,1.0621104779328476,51.299230233736,98.10913995089834,4,56.82944595020433,2023,4,15,5,1,0,0,1,0,17.0,29.0,30.0,28.714285714285715,29.714285714285715
loc2,2023-04-16,31,4.805820177039219,5,80.47210324625357,0.4461165353631992,75.16231270529252,13.520735215270124,2,64.21658460137041,2023,4,15,6,1,0,0,1,0,27.0,25.0,35.0,29.571428571428573,29.428571428571427
loc3,2023-04-17,29,16.192019979619115,8,74.08963244930094,1.8290871934265869,69.01544875923764,53.148341196647046,2,74.22625544269523,2023,4,16,0,0,0,0,1,0,31.0,29.0,30.0,29.571428571428573,29.357142857142858
loc3,2023-04-18,40,45.84540035674637,5,40.031273366745566,0.29583681897474595,11.389587614716792,83.10299986984451,2,10.277514174859785,2023,4,16,1,0,0,0,1,0,29.0,30.0,42.0,31.0,29.214285714285715
loc2,2023-04-19,35,5.279615751058598,7,85.99678052162795,0.24907807826796546,60.63276367423855,96.35670504291438,2,28.558996861715592,2023,4,16,2,0,0,0,1,0,40.0,35.0,27.0,31.0,29.785714285714285
loc1,2023-04-20,37,37.47718015138337,2,12.95687637912626,0.9187498008189967,29.69489087411153,18.983513827500364,1,78.1515883026375,2023,4,16,3,0,0,0,1,0,35.0,38.0,30.0,30.857142857142858,30.285714285714285
loc2,2023-04-21,24,18.23283511391844,1,29.27827221598351,1.3198406314010531,10.31547833272736,15.233767799171956,2,8.018902377329287,2023,4,16,4,0,0,0,1,0,37.0,17.0,22.0,31.857142857142858,30.428571428571427
loc2,2023-04-22,27,29.070856209913835,4,54.89615709091606,1.3664323866764816,66.95531635365772,68.88686849585036,4,20.14535945826788,2023,4,16,5,1,0,0,1,0,24.0,27.0,29.0,31.857142857142858,30.285714285714285
loc2,2023-04-23,30,37.239891900078035,8,74.46576636755826,0.8326790725833325,57.8418441693036,113.6083899864424,3,22.78767187496192,2023,4,16,6,1,0,0,1,0,27.0,31.0,25.0,31.714285714285715,30.642857142857142
loc3,2023-04-24,25,37.45876261790821,3,89.714579691361,0.11050475360661771,41.05220615981572,106.42696424007433,1,6.5546484365828075,2023,4,17,0,0,0,0,1,0,30.0,29.0,29.0,31.142857142857142,30.357142857142858
loc1,2023-04-25,31,43.1330118597386,8,34.01526837028412,0.4455953201417582,42.22582957506585,58.88755564050267,4,15.922861444791268,2023,4,17,1,0,0,0,1,0,25.0,40.0,30.0,29.857142857142858,30.428571428571427
loc3,2023-04-26,27,37.34470079282183,3,50.83515567078056,1.6612416119624083,20.109023917141663,32.770235141590646,3,46.41239528241111,2023,4,17,2,0,0,0,1,0,31.0,35.0,35.0,28.714285714285715,29.857142857142858
loc2,2023-04-27,36,11.907284972644737,6,30.250213382145326,0.2591520756487064,54.72638511098804,85.94832068165996,3,31.22592729563809,2023,4,17,3,0,0,0,1,0,27.0,37.0,38.0,28.571428571428573,29.714285714285715
loc3,2023-04-28,22,15.146402399116008,8,34.737278911122715,1.5917791765091354,22.93320300707044,81.73185174950316,4,5.366168780588,2023,4,17,4,0,0,0,1,0,36.0,24.0,17.0,28.285714285714285,30.071428571428573
loc2,2023-04-29,29,14.784880035551383,6,79.99381986654735,1.8208343356738457,53.74789676712394,34.20968365832786,3,98.85087213932795,2023,4,17,5,1,0,0,1,1,22.0,27.0,27.0,28.571428571428573,30.214285714285715
loc1,2023-04-30,26,14.729872576309672,8,98.27799526317519,0.27538632192703905,73.63603928648548,83.23823890865854,2,57.450061361856335,2023,4,17,6,1,0,0,1,1,29.0,30.0,31.0,28.0,29.857142857142858
loc2,2023-05-01,29,43.479493313774505,8,74.01069268387153,1.479118985529456,73.09989227698058,83.4372781488441,4,46.81412641635691,2023,5,18,0,0,0,0,1,0,26.0,25.0,29.0,28.571428571428573,29.857142857142858
loc1,2023-05-02,28,26.279576745466137,8,28.023175830946318,0.1870911468597436,32.08803048229598,120.66336052802548,1,9.080592900737717,2023,5,18,1,0,0,0,1,0,29.0,31.0,40.0,28.142857142857142,29.0
loc3,2023-05-03,30,12.149988130760319,1,39.69628802011101,0.5407037843256345,51.0232396173474,38.62383379581745,4,64.46964959826016,2023,5,18,2,0,0,0,1,0,28.0,27.0,35.0,28.571428571428573,28.642857142857142
loc2,2023-05-04,27,2.10480420909353,9,74.12487594892283,1.2097121664527295,44.530854453547725,24.99324980178784,1,8.741795540776856,2023,5,18,3,0,0,0,1,0,30.0,36.0,37.0,27.285714285714285,27.928571428571427
loc3,2023-05-05,20,36.41875857086322,9,90.0853810513575,1.93401811918779,78.42025997161547,132.82057987103497,4,90.10315124083145,2023,5,18,4,0,0,0,1,0,27.0,22.0,24.0,27.0,27.642857142857142
loc3,2023-05-06,31,41.74222019499257,9,65.67621144208765,1.84950037768964,13.80567092335406,122.49718139388355,2,66.30765155980302,2023,5,18,5,1,0,0,1,1,20.0,29.0,27.0,27.285714285714285,27.928571428571427
loc2,2023-05-07,31,35.95088168946735,9,88.8652190949622,1.7051829093265267,72.80234271938019,84.73833047907094,4,8.703678711460364,2023,5,18,6,1,0,0,1,0,31.0,26.0,30.0,28.0,28.0
loc2,2023-05-08,35,2.630309057839349,2,42.20872803160348,0.8412778013899911,59.40760307635092,53.32234898791394,1,93.97304555498995,2023,5,19,0,0,0,0,1,0,31.0,29.0,25.0,28.857142857142858,28.714285714285715
loc1,2023-05-09,29,45.21208682094853,5,80.68614817042436,1.0631340112099867,27.30759498953085,114.68199889755658,1,34.38874676670471,2023,5,19,1,0,0,0,1,1,35.0,28.0,31.0,29.0,28.571428571428573
loc2,2023-05-10,36,41.80114995532438,8,80.22570638789273,1.6676852654374168,8.481039617001478,146.159454737303,4,63.800033042717764,2023,5,19,2,0,0,0,1,0,29.0,30.0,27.0,29.857142857142858,29.214285714285715
loc1,2023-05-11,32,22.61457654082849,2,56.07018020866988,1.7910993719483,70.4260883136582,109.5875590079998,2,16.82230035548108,2023,5,19,3,0,0,0,1,1,36.0,27.0,36.0,30.571428571428573,28.928571428571427
loc3,2023-05-12,24,5.578068703607167,9,87.64723517778899,0.7055516726274914,60.6980119594952,147.9770876356947,1,96.54800790443743,2023,5,19,4,0,0,0,1,0,32.0,20.0,22.0,31.142857142857142,29.071428571428573
loc3,2023-05-13,31,18.412078134500774,2,34.45058988871785,0.7615908675273143,74.61939752416122,142.87944370264026,1,77.23551070740365,2023,5,19,5,1,0,0,1,0,24.0,31.0,29.0,31.142857142857142,29.214285714285715
loc2,2023-05-14,31,22.513471183050513,9,62.96516673609844,0.276030824060798,46.84048215752199,94.29297413312693,3,51.54424898710412,2023,5,19,6,1,0,0,1,0,31.0,31.0,26.0,31.142857142857142,29.571428571428573
loc2,2023-05-15,31,4.79058102486772,3,56.47268980084588,1.1767766259676151,51.41784167341058,114.41210868342588,4,80.22491807982136,2023,5,20,0,0,0,0,1,0,31.0,35.0,29.0,30.571428571428573,29.714285714285715
loc3,2023-05-16,28,6.22158976204145,7,94.13651526976085,0.9402853033828459,10.846608020896486,108.36767831838736,2,90.95990628623444,2023,5,20,1,0,0,0,1,0,31.0,29.0,28.0,30.428571428571427,29.714285714285715
loc3,2023-05-17,37,3.258750440486706,5,37.995945310261824,1.309326153256495,12.534752024018854,13.404260582951881,1,54.64757479575561,2023,5,20,2,0,0,0,1,0,28.0,36.0,30.0,30.571428571428573,30.214285714285715
loc1,2023-05-18,32,10.72607923313053,3,57.86707611567438,1.7002839893072792,56.8623465123847,92.51600803278869,3,43.76500574700317,2023,5,20,3,0,0,0,1,0,37.0,32.0,27.0,30.571428571428573,30.571428571428573
loc2,2023-05-19,37,5.0935358898055565,4,56.777419926172655,0.5187787250905053,67.89112229938044,54.16388817001092,4,43.14811790401525,2023,5,20,4,0,0,0,1,0,32.0,24.0,20.0,32.42857142857143,31.785714285714285
loc1,2023-05-20,31,9.10751674074788,9,58.37266226875651,1.1128916221191356,66.65898999825907,76.29441814160711,1,8.103947728455463,2023,5,20,5,1,0,0,1,0,37.0,31.0,31.0,32.42857142857143,31.785714285714285
loc1,2023-05-21,49,27.509120840924265,5,64.02912183832146,1.317483476219358,77.65446228756079,77.94699905387675,2,34.36328317477508,2023,5,20,6,1,0,0,1,0,31.0,31.0,31.0,35.0,33.07142857142857
loc2,2023-05-22,36,5.5885625057565065,2,81.93062851048788,1.0234220557097666,63.28949664463993,97.16731505508643,3,61.86600217150486,2023,5,21,0,0,0,0,1,0,49.0,31.0,35.0,35.714285714285715,33.142857142857146
loc2,2023-05-23,31,28.067322655603565,5,46.30312326606855,0.3060548400855547,79.3285033248405,72.67236110440957,2,27.373651661380446,2023,5,21,1,0,0,0,1,0,36.0,28.0,29.0,36.142857142857146,33.285714285714285
loc2,2023-05-24,28,3.5279403958105435,6,40.42453597831947,0.6111173459072361,7.890126651140157,116.39858673084208,1,70.64238539437316,2023,5,21,2,0,0,0,1,0,31.0,37.0,36.0,34.857142857142854,32.714285714285715
loc1,2023-05-25,29,46.58086662609848,6,54.08699720797527,0.9403202214028712,25.128495871574646,40.743158119073215,4,16.316273169580132,2023,5,21,3,0,0,0,1,0,28.0,32.0,32.0,34.42857142857143,32.5
loc3,2023-05-26,30,39.835484869096746,9,29.23999430520829,1.5632568831625757,76.65861120379373,39.47317000270472,1,69.99879082456096,2023,5,21,4,0,0,0,1,0,29.0,37.0,24.0,33.42857142857143,32.92857142857143
loc3,2023-05-27,27,29.89582802581932,7,51.23149942682698,1.4523843486653816,54.342717686535934,143.0834189929645,2,89.73289111543805,2023,5,21,5,1,0,0,1,0,30.0,31.0,31.0,32.857142857142854,32.642857142857146
loc3,2023-05-28,25,29.74112610953653,1,66.44606325699212,1.398180828512473,7.50652304860585,37.063295046860304,3,74.52291149866998,2023,5,21,6,1,0,0,1,0,27.0,49.0,31.0,29.428571428571427,32.214285714285715
loc1,2023-05-29,44,1.0454292371997669,9,56.58255401337291,1.335078230584318,32.75033934412437,128.96390593157008,2,70.78580053835083,2023,5,22,0,0,0,0,1,0,25.0,36.0,31.0,30.571428571428573,33.142857142857146
loc3,2023-05-30,37,36.31160748665933,9,59.5817693547793,1.8999371197994972,79.5047356965605,45.966184314393644,2,93.84470615981235,2023,5,22,1,0,0,0,1,0,44.0,31.0,28.0,31.428571428571427,33.785714285714285
loc1,2023-05-31,28,15.093517186535703,1,38.89341526640507,1.7146991439019594,60.61446376829948,22.477976109012495,1,22.891493969520244,2023,5,22,2,0,0,0,1,0,37.0,28.0,37.0,31.428571428571427,33.142857142857146
loc2,2023-06-01,28,13.658217676368997,8,78.30896410878795,0.3096513672066714,54.46989111573647,91.72549505987944,1,38.65738780681538,2023,6,22,3,0,1,0,0,0,28.0,29.0,32.0,31.285714285714285,32.857142857142854
loc3,2023-06-02,42,39.75952185261553,7,16.45054053220875,1.5195340933188055,55.735017946452245,129.36334138538152,3,33.910537496186286,2023,6,22,4,0,1,0,0,0,28.0,30.0,37.0,33.0,33.214285714285715
loc2,2023-06-03,38,47.35467628893158,5,64.43727877786145,0.3593435714006905,74.12839929254032,45.11746390739859,2,71.22569840347124,2023,6,22,5,1,1,0,0,0,42.0,27.0,31.0,34.57142857142857,33.714285714285715
loc2,2023-06-04,29,3.5207231838299675,6,87.7090903975568,1.5453552671419133,73.04207023896781,103.82648134403017,2,53.35496476923183,2023,6,22,6,1,1,0,0,0,38.0,25.0,49.0,35.142857142857146,32.285714285714285
loc1,2023-06-05,24,18.748077339280524,1,18.748844935173242,0.541050379287453,12.384713389182032,121.75972503034009,2,59.33326452242585,2023,6,23,0,0,1,0,0,0,29.0,44.0,36.0,32.285714285714285,31.428571428571427
loc3,2023-06-06,31,42.70321831185228,6,57.51099725344573,0.3167831364618877,69.68026559679807,115.55471020268809,3,55.56389587136485,2023,6,23,1,0,1,0,0,0,24.0,37.0,31.0,31.428571428571427,31.428571428571427
loc3,2023-06-07,22,43.446057084333845,8,71.0291565836837,0.47485653920867044,76.23104649449304,24.266932721364707,1,53.95898327455758,2023,6,23,2,0,1,0,0,0,31.0,28.0,28.0,30.571428571428573,31.0
loc2,2023-06-08,33,7.7020347108514375,2,77.41388317947815,0.19084797570691947,7.87198637417134,40.730023413250215,1,15.206651915190212,2023,6,23,3,0,1,0,0,0,22.0,28.0,29.0,31.285714285714285,31.285714285714285
loc3,2023-06-09,31,19.87978184679546,5,71.71143700930534,0.44803821393087273,62.34881050768818,98.9181907742718,1,94.64878458028952,2023,6,23,4,0,1,0,0,0,33.0,42.0,30.0,29.714285714285715,31.357142857142858
loc2,2023-06-10,33,20.13679623279047,7,71.69039619777925,0.5705611208082784,15.809808974923252,121.26488725746714,1,47.23293635036817,2023,6,23,5,1,1,0,0,0,31.0,38.0,27.0,29.0,31.785714285714285
loc2,2023-06-11,26,47.16959888126831,6,82.88013363548541,0.8189114522685783,23.737978700765836,71.74050215877105,4,8.000751042301093,2023,6,23,6,1,1,0,0,0,33.0,29.0,25.0,28.571428571428573,31.857142857142858
loc2,2023-06-12,27,45.071514104096586,5,19.26681611464523,1.45414614359843,5.845136003514099,93.24356155948368,2,73.49729695654703,2023,6,24,0,0,1,0,0,0,26.0,24.0,44.0,29.0,30.642857142857142
loc3,2023-06-13,40,7.0295008005358754,2,40.701330392469,1.392537411238066,55.557928066842216,89.68079706741254,3,66.36023094903507,2023,6,24,1,0,1,0,0,0,27.0,31.0,37.0,30.285714285714285,30.857142857142858
loc3,2023-06-14,33,31.430267357297254,9,5.383110317174146,1.7378569482832769,9.822904704915215,93.86106735137551,3,24.335988292160373,2023,6,24,2,0,1,0,0,0,40.0,22.0,28.0,31.857142857142858,31.214285714285715
loc1,2023-06-15,26,6.618213959577053,9,14.095814014704773,0.1327798542744714,32.39165773841616,148.97030620869168,3,7.4051904358950384,2023,6,24,3,0,1,0,0,0,33.0,33.0,28.0,30.857142857142858,31.071428571428573
loc2,2023-06-16,33,13.996282409040564,6,24.029858936776538,0.7081729352113287,20.32210484832175,33.04422857334573,3,21.80712301455091,2023,6,24,4,0,1,0,0,0,26.0,31.0,42.0,31.142857142857142,30.428571428571427
loc3,2023-06-17,27,37.49953737220402,4,34.7687538875234,1.5037099298615846,53.02509982696932,41.28751308644006,2,16.479095870124883,2023,6,24,5,1,1,0,0,1,33.0,33.0,38.0,30.285714285714285,29.642857142857142
loc1,2023-06-18,32,13.276650899844539,9,59.81272552888153,0.48035293452631933,25.993479971577255,98.47193358271335,1,74.21046152051373,2023,6,24,6,1,1,0,0,0,27.0,26.0,29.0,31.142857142857142,29.857142857142858
loc2,2023-06-19,26,41.78389765972437,7,14.132133703250211,1.0119865922491587,12.986815970651765,132.0838598369728,3,29.29786852473338,2023,6,25,0,0,1,0,0,0,32.0,27.0,24.0,31.0,30.0
loc3,2023-06-20,28,8.007373246871474,6,41.68761323802901,1.827556617256711,11.184953838956588,91.408996056784,2,78.66444663939312,2023,6,25,1,0,1,0,0,0,26.0,40.0,31.0,29.285714285714285,29.785714285714285
loc1,2023-06-21,35,37.94437369769337,1,10.739087919867046,0.39515315830790787,46.52056147631317,49.058954039052836,3,53.77436712523094,2023,6,25,2,0,1,0,0,0,28.0,33.0,22.0,29.571428571428573,30.714285714285715
loc1,2023-06-22,31,5.751086268448189,2,63.02695282055521,1.0622563300863441,54.81814389475265,107.17443498196263,2,57.877834898311725,2023,6,25,3,0,1,0,0,0,35.0,26.0,33.0,30.285714285714285,30.571428571428573
loc2,2023-06-23,30,42.56972679219515,6,70.26133433374972,1.9046849142941364,38.488214933500416,25.91788321639077,3,17.51836698341244,2023,6,25,4,0,1,0,0,0,31.0,33.0,31.0,29.857142857142858,30.5
